board	laneId	laneTitle	trackId	title	station	theme	language	style	lyricsReady	cueCount
albums	desh-veer-patriotic	Desh Veer Patriotic	1c396b4f-4f16-4262-9ffb-5f866d7b4ff1	सजन मेरा धोखेबाज़ है	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	56
albums	desh-veer-patriotic	Desh Veer Patriotic	9b025b3c-78a3-487c-8d1f-7af1bb72fa2b	(untitled)	gurukul	Other / Misc	English	a war cry of a child to bhaarat maa tera Pop, Indie Pop men tera naketa shaitaan	true	106
albums	desh-veer-patriotic	Desh Veer Patriotic	0b09e473-9d9a-48aa-bc7f-39c41ccc5b8d	मने मेरी माँ	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	106
albums	desh-veer-patriotic	Desh Veer Patriotic	ddf4af6e-aef4-4ac2-9b4a-59cd3d896e25	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	title mne meऋ भारत माँ  swatantra yantra folk ballad  genre  style haryanvi folk	true	96
albums	desh-veer-patriotic	Desh Veer Patriotic	74ebed02-df6f-4443-b566-63929be6a05d	मने मेरे देश ईब यूं सताना छोड़ दे	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	36
albums	desh-veer-patriotic	Desh Veer Patriotic	7e5a3f73-64be-400c-bb83-e8e555d1f02c	(untitled)	gurukul	Other / Misc	English	create a cinematic bollywoodstyle patriotic anthem sung from the perspective of	true	62
albums	desh-veer-patriotic	Desh Veer Patriotic	46605d07-d37f-48d9-bd6d-18f37e1a89ec	(untitled)	gurukul	Other / Misc	English	create a cinematic bollywoodstyle patriotic song from the perspective of a proud	true	62
albums	desh-veer-patriotic	Desh Veer Patriotic	e2525d01-1af3-4f50-b3ff-5d0cc10ba18e	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	create a haryanvi bollywood patriotic blockbuster song about a brave indian sold	true	32
albums	desh-veer-patriotic	Desh Veer Patriotic	81dde6a6-2dbd-41a8-b10a-bac06e8fad06	(untitled)	gurukul	Other / Misc	English	create a bollywood patriotic blockbuster song about a brave indian soldier and a	true	46
albums	desh-veer-patriotic	Desh Veer Patriotic	8ea9fe01-f585-4b67-a33d-2d2079ccada8	(untitled)	gurukul	Other / Misc	English	create a cinematic bollywoodstyle patriotic song from the perspective of a proud	true	62
albums	desh-veer-patriotic	Desh Veer Patriotic	96bb25a9-9e39-4fe7-bff4-b8f18787b31e	(untitled)	gurukul	Other / Misc	English	create a bollywood patriotic blockbuster song about a brave indian soldier and a	true	70
albums	desh-veer-patriotic	Desh Veer Patriotic	5c4baafd-66b3-4cf6-9215-1f0f94ab8a58	(untitled)	gurukul	Other / Misc	English	Epic Indian patriotic cinematic war anthem about a brave soldier and a mother’s	true	48
albums	desh-veer-patriotic	Desh Veer Patriotic	73bf25b9-85ef-4617-b2e5-a0e356092784	(untitled)	gurukul	Other / Misc	English	Epic Indian patriotic cinematic war anthem about a brave soldier and a mother’s	true	37
albums	desh-veer-patriotic	Desh Veer Patriotic	e3fd30cb-9358-4914-9195-11c40c5b76b7	(untitled)	gurukul	Other / Misc	English	Epic Indian patriotic cinematic war anthem about a brave soldier and a mother’s	true	37
albums	desh-veer-patriotic	Desh Veer Patriotic	1a7174d9-5a96-48f4-8450-a514eb467683	(untitled)	gurukul	Other / Misc	English	ye ek maa ke shbd hai bhai shab apne bete ke liye jiska beta balidan hua hai des	true	37
albums	desh-veer-patriotic	Desh Veer Patriotic	ed23ef25-ed22-4f98-8326-7048a173f950	जय हिन्द – जय हिन्द के नारे त	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	37
albums	desh-veer-patriotic	Desh Veer Patriotic	1f885a53-57ed-448b-b0b6-c3c53c8504d9	यु हर हर हर हर महादेव	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	54
albums	desh-veer-patriotic	Desh Veer Patriotic	3c45f08c-6f36-47fd-a968-8b739875b98a	दौड़ में सब जीत लिया	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	38
albums	desh-veer-patriotic	Desh Veer Patriotic	ab8341bb-bf13-42ed-96a7-260d7b78c176	जागो रे जागो	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	58
albums	desh-veer-patriotic	Desh Veer Patriotic	dfb1bf8b-6966-41d8-b245-3da8220288a9	जरा तुम जाग कर देखो	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	32
albums	desh-veer-patriotic	Desh Veer Patriotic	bd0e5226-f00f-414a-83dc-c3845c5cfc52	bhagat ki maa	kabir-clubbing	Rap & Fusion	English	Haryanvi Accent , Style: Haryanvi Folk Fusion, Patriotic Rock, Powerful Male Voc	true	37
albums	desh-veer-patriotic	Desh Veer Patriotic	21f36fd3-91ca-4f6f-a5b9-1a61d8438a3d	bhagat ki maa	kabir-clubbing	Rap & Fusion	English	Haryanvi Accent , Style: Haryanvi Folk Fusion, Patriotic Rock, Powerful Male Voc	true	37
albums	desh-veer-patriotic	Desh Veer Patriotic	1c7fc244-297c-434e-9ae6-57a76707f38d	Nahi hai koi shikva tumse ki tumhari koi nahi kh	ameerpur	Desh / Patriotic	English	Desh / Patriotic	true	17
albums	desh-veer-patriotic	Desh Veer Patriotic	11ca7860-3587-4ba9-ae50-0a75df533e5d	दिल ये फिर भी तुम्हें चाहता है	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	true	65
albums	world-fusion-global	World Fusion Global	5873f9a6-c7cc-475b-8560-a6200c367731	हनु-मान् हनु	gurukul	Other / Misc	Hindi	[Style of Music: Global Sovereign Calibration] Hyper-dynamic K-12 educational fu	true	32
albums	world-fusion-global	World Fusion Global	989e203d-59cf-43b4-b450-bd5f5fdf28a6	ख़्वाब-धागा आधा	kabir-clubbing	Rap & Fusion	Hindi	[Cinematic World-Fusion, Deep Spiritual Qawwali Vocals, 142 BPM, UK Drill influe	true	49
albums	world-fusion-global	World Fusion Global	081d7d0e-d5f4-455e-9716-46f8bfcd192f	साहब खोज जंग	kabir-clubbing	Rap & Fusion	Hindi	[Cinematic World-Fusion, Deep Spiritual Qawwali vocals mixed with High-Impact UK	true	23
albums	world-fusion-global	World Fusion Global	8433a493-5a44-4032-8243-bc0263a6ba2f	जमा उघाड़ी	gurukul	Other / Misc	Hindi	[Style: World's saddest folk singing, extremely melancholic, cry voice, male rur	true	64
albums	world-fusion-global	World Fusion Global	27601dd5-f441-413d-bb6e-6efae567a7f7	आँखें रातभर	gurukul	Other / Misc	Hindi	[Style: World's saddest folk singing, extremely melancholic, cry voice, male rur	true	29
albums	world-fusion-global	World Fusion Global	f4537e0d-1ee4-43aa-886c-096606a8877f	Animatrix Loading (Remastered)	kabir-clubbing	Rap & Fusion	English	Dark Drift Phonk, Afrobeat percussion, Cyber-Sufi, Cinematic Space Atmosphere, H	true	50
albums	world-fusion-global	World Fusion Global	1b6225a2-fb64-49aa-94db-802efe864623	Duduk Cello Oath	kabir-clubbing	Rap & Fusion	English	Cinematic World-Sufi Fusion, Avant-garde Qawwali, Mournful Armenian Duduk Intro,	true	25
albums	world-fusion-global	World Fusion Global	3e849ef6-8f9e-467f-b6cd-23ece1febccc	Animatrix Loading	kabir-clubbing	Rap & Fusion	English	Dark Drift Phonk, Afrobeat percussion, Cyber-Sufi, Cinematic Space Atmosphere, H	true	50
albums	world-fusion-global	World Fusion Global	eb94acbb-29cd-4d8f-8cfd-bc1845d25b66	Animatrix Loading	kabir-clubbing	Rap & Fusion	English	Dark Drift Phonk, Afrobeat percussion, Cyber-Sufi, Cinematic Space Atmosphere, H	true	50
albums	world-fusion-global	World Fusion Global	3580b58a-f911-4e7a-a531-b00a0b28b285	Sanatan Data	sanaatana-vaigyaniq	Sanatan & Vedic	English	Dark Drift Phonk, Afrobeat percussion, Cyber-Sufi, Cinematic Space Atmosphere, H	true	42
albums	world-fusion-global	World Fusion Global	2020dea5-b656-40ad-afab-e188b5b87eb4	Earth Station Static	kabir-clubbing	Rap & Fusion	English	Dark Drift Phonk, Afrobeat percussion, Cyber-Sufi, Cinematic Space Atmosphere, H	true	25
albums	world-fusion-global	World Fusion Global	064fb6c2-bf1e-4247-8603-1a4228fd88b0	Saltless Tears	kabir-clubbing	Rap & Fusion	English	[Genre: Afrobeat, Indian folk fusion, Telugu folk, Tamil folk, Bangla folk, Erhu	true	13
albums	world-fusion-global	World Fusion Global	e81cfcda-4146-4974-97ad-0def356a7395	नमक सनक	kabir-clubbing	Rap & Fusion	Hindi	[Genre: Afrobeat, Chinese folk fusion, Erhu, Guzheng, talking drum, deep bass, s	true	41
albums	world-fusion-global	World Fusion Global	a908fdd1-014a-4f0a-8f1d-eb3e613a3396	Kabira Sanak	kabir-clubbing	Bhakti & Katha	English	[Genre: Afrobeat, Chinese folk, Erhu, Guzheng, Telugu folk, Tamil folk, Bangla f	true	63
albums	world-fusion-global	World Fusion Global	aa1881d9-c310-46ae-a942-bbcdeaa35490	नमक की सनक	kabir-clubbing	Rap & Fusion	Hindi	[Genre: World fusion, Afrobeat, Chinese Erhu, Telugu Nadhaswaram, Tamil Thavil,	true	84
albums	world-fusion-global	World Fusion Global	b893c0fe-1e67-4f62-9a13-005c52b42182	कबीरा न रो	kabir-clubbing	Bhakti & Katha	Hindi	[Genre: Afrobeat, Afro-fusion, Indian folk fusion, spiritual, philosophical, tal	true	32
albums	world-fusion-global	World Fusion Global	531d0f3b-bd07-4bf6-8d1d-242097d6a447	Paisa Sanak	kabir-clubbing	Rap & Fusion	English	[Genre: Afrobeat, Afro-fusion, Nigerian folk, Indian folk fusion, talking drum,	true	20
albums	world-fusion-global	World Fusion Global	4d6f705f-a026-4060-a32f-77594f87a633	Log Kahte Hain	gurukul	Other / Misc	English	Meditative Sufi Qawwali, 432Hz deep drone, Cinematic Ambient, Ethereal Armenian	true	48
albums	world-fusion-global	World Fusion Global	781c9290-2241-4ea8-8ca4-c206d5ee558a	Iltija Jor-Aazmaish	kabir-clubbing	Rap & Fusion	English	Style: world fusion, spiritual awakening, slow sufi ghazal, cinematic ambient, n	true	41
albums	world-fusion-global	World Fusion Global	a13887b3-fd6f-4171-a02c-199d56c390fa	Toota Ghada	sanaatana-vaigyaniq	Classical & Raag	English	World music fusion, cinematic spiritual folk, Indian classical meets Celtic and	true	16
albums	world-fusion-global	World Fusion Global	e0e9d663-7d49-4351-aa8e-639120657766	(untitled)	sanaatana-vaigyaniq	Classical & Raag	English	"A soulful and cinematic Global-Folk fusion farewell song based on Raag Pilu. >	true	21
albums	world-fusion-global	World Fusion Global	b632670a-92f5-44aa-862f-4a03120bd6e3	(untitled)	kabir-clubbing	Rap & Fusion	English	Global cinematic spoken word, deep Indian philosophical poetry, fusion of world	true	89
albums	world-fusion-global	World Fusion Global	1ec4ae2f-b4ab-441b-8234-f5fcca48b606	(untitled)	kabir-clubbing	Rap & Fusion	English	Global cinematic spoken word, deep Indian philosophical poetry, fusion of world	true	95
albums	world-fusion-global	World Fusion Global	8b68b69c-b07f-43f8-ac20-ed65fbc03fc7	(untitled)	kabir-clubbing	Rap & Fusion	English	Global cinematic spoken word, deep Indian philosophical poetry, fusion of world	true	95
albums	world-fusion-global	World Fusion Global	374bbc29-2826-4b31-ba70-48ad9999fa35	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	global fun haryanvi-superstar..  1000 girls 1 boy	true	45
albums	world-fusion-global	World Fusion Global	6b3651e9-9f2d-4597-a0a5-de2414135203	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	global fun haryanvi-superstar..  1000 girls 1 boy	true	90
albums	world-fusion-global	World Fusion Global	26ae8b47-2aa1-4fc3-9a27-bfc906169f67	chhor de	sanaatana-vaigyaniq	Classical & Raag	English	Cinematic Global Fusion, Haryanvi Folk-Opera, Raag Shivranjani & Marwa base, 60	true	26
albums	world-fusion-global	World Fusion Global	48d4c16c-f0af-4e47-8834-ce416cc8312e	chhor de	sanaatana-vaigyaniq	Classical & Raag	English	Cinematic Global Fusion, Haryanvi Folk-Opera, Raag Shivranjani & Marwa base, 60	true	27
albums	world-fusion-global	World Fusion Global	eea1f46e-7cbb-441d-abcb-52a46144583a	(untitled)	ameerpur	Love & Virah	English	Genre: Indic-Sufi-Lusophone-Blues Virah Raga Tempo: 70 BPM slow emotional  Vocal	true	55
albums	world-fusion-global	World Fusion Global	08b16e64-f600-411c-807f-6c943c14f56e	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Genre: World music / emotional instrumental  Mood: Deep longing, universal femal	true	64
albums	world-fusion-global	World Fusion Global	3f3cee67-4312-4a74-926f-1e1e089df3e5	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Genre: World music / emotional instrumental  Mood: Deep longing, universal virah	true	56
albums	world-fusion-global	World Fusion Global	7cd38250-4106-4fb8-8a4f-bbc7df32238e	(untitled)	gurukul	Other / Misc	English	start with hyperfun funk hiphop adwait and bhairav on bike maya and Pop, Latin P	true	76
albums	world-fusion-global	World Fusion Global	f850c20c-670d-4871-bd1a-6f0652c7700a	(untitled)	gurukul	Other / Misc	English	start with hyperfun funk hiphop adwait and bhairav on bike maya and Pop, Latin P	true	34
albums	world-fusion-global	World Fusion Global	347d4a25-0d54-445c-982e-c1c6c1c7e091	(untitled)	gurukul	Other / Misc	English	start with hyperfun funk hiphop adwait and bhairav on bike maya and Pop, Latin P	true	37
albums	world-fusion-global	World Fusion Global	915943e4-087a-4961-9b3c-e24b00c223b8	(untitled)	kabir-clubbing	Rap & Fusion	English	Tempo: 92–96 BPM Trap + Ethnic Drums  Instruments: Rudra veena, damru, French ho	true	95
albums	world-fusion-global	World Fusion Global	2b8896a5-71c2-4521-b7e8-8a07648444d3	(untitled)	kabir-clubbing	Rap & Fusion	English	Tempo: 92–96 BPM Trap + Ethnic Drums  Instruments: Rudra veena, damru, French ho	true	96
albums	world-fusion-global	World Fusion Global	1f500bc8-f5ba-4d2c-8156-b182c9b0b46b	(untitled)	gurukul	Other / Misc	English	Style: Egyptian lullaby + cinematic awakening anthem + Sufi-orchestral folk Mood	true	98
albums	world-fusion-global	World Fusion Global	7960d8d5-9742-4fb2-9329-3efae9f39d73	(untitled)	gurukul	Other / Misc	English	Style: Egyptian lullaby + cinematic awakening anthem + Sufi-orchestral folk Mood	true	92
albums	world-fusion-global	World Fusion Global	92279913-e9a8-4341-a4cc-19bd11b142ec	(untitled)	gurukul	Other / Misc	English	Style: French folk + Enlightenment anthem + divine call  Instrumentation: French	true	61
albums	world-fusion-global	World Fusion Global	5d4e5f42-752b-4d9c-b766-2969cd7ad903	(untitled)	gurukul	Other / Misc	English	Style: French folk + Enlightenment anthem + divine call  Instrumentation: French	true	66
albums	world-fusion-global	World Fusion Global	0eb2d750-cbc8-4f32-a693-53d8d313e086	(untitled)	kabir-clubbing	Rap & Fusion	English	Chinese folk melody + Sufi Qawwali + philosophical hip-hop rap fusion. Male powe	true	38
albums	world-fusion-global	World Fusion Global	a83302ba-61f6-48d3-98d6-d5f17a0e49b8	(untitled)	kabir-clubbing	Rap & Fusion	English	epic spiritual world fusion song, powerful male qawwali singer, cinematic produc	true	38
albums	world-fusion-global	World Fusion Global	99753716-34be-4a43-80b6-7c8bf416bb3e	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic multilingual scientific rap mixing Latin chant, Siddham script mantra, Sans	true	96
albums	world-fusion-global	World Fusion Global	643bbbac-2567-4efb-9f3a-50ac19ce3cd3	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic multilingual scientific rap mixing Latin chant, Siddham script mantra, Sans	true	70
albums	world-fusion-global	World Fusion Global	5e5636bf-1737-4f24-b7f7-cef44e0f22fe	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic multilingual scientific rap mixing Latin chant, Siddham script mantra, Sans	true	86
albums	world-fusion-global	World Fusion Global	f19142fa-b005-4281-857e-bae5435451ca	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic multilingual scientific rap mixing Latin chant, Sanskrit mantra, Hindi and	true	79
albums	world-fusion-global	World Fusion Global	f15c8e9b-271a-4e48-8fd3-77cedf717209	First Comes the Word	sanaatana-vaigyaniq	Sanatan & Vedic	English	Title: The Birth of Speech  Genre: Vedic cinematic epic, spiritual world music	true	12
albums	naagin-mystic-aghor	Naagin Mystic Aghor	236a15f1-5e9d-4489-9d6a-28e76211f10f	काली-कलम-का	kabir-clubbing	Naagin & Mystic	Hindi	.  🎵 KA KAA RAHASYA (क का रहस्य) [मृदंगम –  – सारंगी संग ] Add sargam notation (	true	128
albums	naagin-mystic-aghor	Naagin Mystic Aghor	2cba3a04-39a7-4cb7-8c74-33800f3a25d7	काली कलम	kabir-clubbing	Naagin & Mystic	Hindi	.  🎵 KA KAA RAHASYA (क का रहस्य) A Narrator-Style Neural Mystical Ballad Directi	true	83
albums	naagin-mystic-aghor	Naagin Mystic Aghor	3c08a390-57b0-4deb-b710-ffd81cd63cec	Ka Kau Question	kabir-clubbing	Naagin & Mystic	English	🎵 Song: Ka Kaa Rahasya (The Secret of 'Ka') Style: Neural Narrative mystical bal	true	131
albums	naagin-mystic-aghor	Naagin Mystic Aghor	1630fdc7-2ea0-4737-a448-84a9e3a68bc4	(untitled)	kabir-clubbing	Rap & Fusion	English	Neuro-Tantra Devotional Trance Start: whisper + tanpura (no beat) Gradually add	true	78
albums	naagin-mystic-aghor	Naagin Mystic Aghor	c2942834-cd11-4b45-8610-08a32d23be82	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	aghories with been, khamak, damru, naad... shiv gaNa aghore. rudra veeNa.  only	true	34
albums	naagin-mystic-aghor	Naagin Mystic Aghor	cef36d0f-7570-45ad-b4cd-9e9d1999be10	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	aghories with been, khamak, damru, naad... shiv gaNa aghore. rudra veeNa.  only	true	34
albums	naagin-mystic-aghor	Naagin Mystic Aghor	08b16e64-f600-411c-807f-6c943c14f56e	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Genre: World music / emotional instrumental  Mood: Deep longing, universal femal	true	64
albums	naagin-mystic-aghor	Naagin Mystic Aghor	dac36f36-1b07-4909-bd88-88bb40d18bc8	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Genre: Haryanvi Folk Ragni  Theme: Betrayal and emotional virah of a woman whose	true	56
albums	naagin-mystic-aghor	Naagin Mystic Aghor	e55b3ea6-14b8-462f-b43e-dc03bf4e9f18	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Genre: Haryanvi Folk Ragni  Theme: Betrayal and emotional virah of a woman whose	true	56
albums	naagin-mystic-aghor	Naagin Mystic Aghor	3f3cee67-4312-4a74-926f-1e1e089df3e5	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Genre: World music / emotional instrumental  Mood: Deep longing, universal virah	true	56
albums	naagin-mystic-aghor	Naagin Mystic Aghor	dc697cc3-5cb9-43ab-a2de-622b7348bff5	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Psychedelic Haryanvi Folk-Trance, 140 BPM, Piercing Ethnic Been (Snake Charmer F	true	23
albums	naagin-mystic-aghor	Naagin Mystic Aghor	6760d633-7fec-4c2b-9747-6d8f0963d5a2	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	ताल और नाद: वाद्यों (संगीत यंत्रों) से ताल लगाने को कहना उस 'नाद' को पैदा करने क	true	28
albums	naagin-mystic-aghor	Naagin Mystic Aghor	430b028b-8fd1-4267-a16b-8eb1bb791e10	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Create a mystical Aghor Nagini trance track with pungi (snake-charmer flute), kh	true	111
albums	naagin-mystic-aghor	Naagin Mystic Aghor	14fa2fe8-0de2-4ace-9ee4-404348db0270	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	NULL	true	22
albums	naagin-mystic-aghor	Naagin Mystic Aghor	ae318a44-4e70-4bf5-ac17-58cd30dfa4d0	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Haryanvi-Bagri Folk Fusion, Psychedelic Trance, Khamak-driven rhythmic vibration	true	41
albums	naagin-mystic-aghor	Naagin Mystic Aghor	770b4285-cc03-4121-9c55-4fd9e710a9ef	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Haryanvi-Bagri Folk Fusion, Psychedelic Trance, Khamak-driven rhythmic vibration	true	41
albums	naagin-mystic-aghor	Naagin Mystic Aghor	71f75486-1686-40eb-bbf3-1018b7e8b3b7	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Haryanvi-Bagri Folk Fusion, Psychedelic Trance, Khamak-driven rhythmic vibration	true	19
albums	naagin-mystic-aghor	Naagin Mystic Aghor	1793b6b5-9f36-4f77-a6fa-630d6a66cdbb	kudru ki beti naagin	sanaatana-vaigyaniq	Classical & Raag	English	इस रचना के लिए 'राग भैरवी' और 'राग जोगिया' का मिश्रण सबसे सटीक है, जिसमें 'राग व	true	56
albums	naagin-mystic-aghor	Naagin Mystic Aghor	a3b96400-fe65-4f1c-904d-9aff23390ee0	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	use snake charmers orchestra. aghor rock	true	52
albums	naagin-mystic-aghor	Naagin Mystic Aghor	7c7a4b38-9322-4dcc-a49f-ec91ad8874d0	साँस मेरी देख	kabir-clubbing	Naagin & Mystic	Hindi	Naagin & Mystic	true	49
albums	naagin-mystic-aghor	Naagin Mystic Aghor	09294d81-a6e4-4c9e-a676-98b05856accd	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	use snake charmers orchestra. aghor rock	true	49
albums	naagin-mystic-aghor	Naagin Mystic Aghor	860e7a0e-a8d8-473f-b660-d2449b65da69	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	The Pungi Effect: पुंगी की आवाज़ को 'Eco' और 'Reverb' के साथ इस्तेमाल करें ताकि	true	52
albums	naagin-mystic-aghor	Naagin Mystic Aghor	4d9a720f-aeeb-408e-b64a-c666f1db644a	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	The Pungi Effect: पुंगी की आवाज़ को 'Eco' और 'Reverb' के साथ इस्तेमाल करें ताकि	true	45
albums	naagin-mystic-aghor	Naagin Mystic Aghor	97570150-635e-406d-b142-62c45c19be2d	साँस मेरी देख	kabir-clubbing	Naagin & Mystic	Hindi	Naagin & Mystic	true	45
albums	naagin-mystic-aghor	Naagin Mystic Aghor	b7e6675d-ed56-4e23-964d-9614994fca12	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Desi haryanvi SuperFun superstar nagin. 1 soulfull pungi bridge. 1 one stringed	true	39
albums	naagin-mystic-aghor	Naagin Mystic Aghor	f08167a7-810e-47ac-928d-b72cd95f99f9	Naaraayana Uunh	ameerpur	Haryanvi Folk	Haryanvi	Desi haryanvi SuperFun superstar nagin।। 1000 snake charmers.. 1000 pungi.. 1 so	true	41
albums	naagin-mystic-aghor	Naagin Mystic Aghor	830aef5d-267b-442b-800e-9335aa9c8cd4	Naaraayana Uunh	gurukul	Other / Misc	English	Hip।hop superstar nagin।। 1000 snake charmers.. 1000 pungi.. 1 soulfull pungi br	true	41
albums	naagin-mystic-aghor	Naagin Mystic Aghor	d94d112f-aa24-4a8e-9f37-be6d81219f5e	Naaraayana Uunh	ameerpur	Haryanvi Folk	Haryanvi	Desi haryanvi SuperFun superstar nagin।। 1000 snake charmers.. 1000 pungi.. 1 so	true	41
albums	naagin-mystic-aghor	Naagin Mystic Aghor	011fd342-d778-41bf-9986-f10d95e00637	Naaraayana Uunh	gurukul	Other / Misc	English	Hip।hop superstar nagin।। 1000 snake charmers.. 1000 pungi.. 1 soulfull pungi br	true	41
albums	naagin-mystic-aghor	Naagin Mystic Aghor	ee9c206f-9027-4024-8cfb-42506142c9a2	(untitled)	gurukul	Other / Misc	English	rajisthaani group of snake charmers with been controlling karna pishaachini. neu	true	40
albums	naagin-mystic-aghor	Naagin Mystic Aghor	5fe2fc4c-7692-43dd-ab51-5478384c4dfc	नागिन है	kabir-clubbing	Naagin & Mystic	Hindi	Naagin & Mystic	true	40
albums	naagin-mystic-aghor	Naagin Mystic Aghor	07c7426b-552d-49a1-bc86-7613ded094bc	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Cinematic Vedic-Blues Fusion, Aggressive ग्लोबल   Folk, Deep Guttural Aghori Cha	true	89
albums	naagin-mystic-aghor	Naagin Mystic Aghor	faf8624e-52ff-41ac-a98c-562728ffac2d	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Cinematic Vedic-Blues Fusion, Aggressive भोजपुरी  Folk-Rock, Deep Guttural Aghor	true	157
albums	naagin-mystic-aghor	Naagin Mystic Aghor	359fe041-9682-478b-8b22-2025ce5af3c8	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Cinematic Vedic-Blues Fusion, Aggressive Haryanvi Folk-Rock, Deep Guttural Aghor	true	178
albums	naagin-mystic-aghor	Naagin Mystic Aghor	aaca4dcb-a21a-4e20-9585-e2827cb88d9a	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Cinematic Vedic-Blues Fusion, Aggressive Haryanvi Folk-Rock, Deep Guttural Aghor	true	22
albums	naagin-mystic-aghor	Naagin Mystic Aghor	ddf4af6e-aef4-4ac2-9b4a-59cd3d896e25	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	title mne meऋ भारत माँ  swatantra yantra folk ballad  genre  style haryanvi folk	true	96
albums	naagin-mystic-aghor	Naagin Mystic Aghor	143f3ee1-541a-4c92-8ae8-84b53e7b66d9	(untitled)	gurukul	Other / Misc	English	सुरीले भैरव कुकुर्  के रूप में लाली कुतिया रूप में सुपर फंकी। Neuro-Tantra Folk	true	35
albums	naagin-mystic-aghor	Naagin Mystic Aghor	d1df8eeb-036c-4d6b-b998-dc9ebc94f23e	(untitled)	gurukul	Other / Misc	English	सुरीले भैरव कुकुर्  के रूप में लाली कुतिया रूप में सुपर फंकी। Neuro-Tantra Folk	true	35
albums	naagin-mystic-aghor	Naagin Mystic Aghor	1210841d-cb58-4632-96de-39a6f862b69a	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Atmospheric Aghori Chants, Tribal Trance, Haryanvi Folk-Blues Fusion. Starts wit	true	32
albums	naagin-mystic-aghor	Naagin Mystic Aghor	558e63bc-7079-4a66-ac9e-a5dd188afd14	(untitled)	gurukul	Other / Misc	English	aghories sitting with german sages... adwait sitting sings his heart out in ange	true	45
albums	naagin-mystic-aghor	Naagin Mystic Aghor	b2771eb5-3689-4318-82e1-aebe591bb103	(untitled)	gurukul	Other / Misc	English	aghories sitting with german sages... adwait sitting sings his heart out in ange	true	45
albums	naagin-mystic-aghor	Naagin Mystic Aghor	edddf045-01a6-446c-bff3-49e2fc953d69	(untitled)	gurukul	Other / Misc	English	aghories sitting with german sages... adwait sitting sings his heart out in ange	true	45
albums	naagin-mystic-aghor	Naagin Mystic Aghor	6afe4ba5-a95a-437f-8ba4-09ea1e0d7589	(untitled)	gurukul	Other / Misc	English	aghories sitting with german sages... adwait sitting sings his heart out in ange	true	41
albums	jogi-malang-phakkad	Jogi Malang Phakkad	5edc6f4a-ebf7-4d22-b8e7-cd4bb333735f	लाडो बसंती मेहमान	sanaatana-vaigyaniq	Classical & Raag	Hindi	[Genre: Acoustic Hindustani classical folk fusion, jagarana night vigil, father-	true	20
albums	jogi-malang-phakkad	Jogi Malang Phakkad	c9e3d20d-1c8f-4301-8f48-b90bcad4dbbf	(untitled)	gurukul	Other / Misc	English	"solo phakkad and whistle only no equipments"	true	39
